lake length mercury
1	101.363	0.685
1	155.051	1.12
1	114.63	0.509
1	153.246	1.007
1	142.989	1.01
1	102.926	0.602
1	137.06	0.895
1	91.195	0.734
1	141.999	0.889
1	123.795	0.568
1	106.072	0.499
1	131.045	0.773
1	128.515	0.903
1	144.728	0.942
1	127.577	0.657
1	134.452	0.784
1	138.175	0.831
1	135.89	0.648
1	128.248	0.841
1	138.327	0.927
1	132.709	0.771
1	107.181	0.697
1	111.649	0.714
1	128.895	0.734
1	105.849	0.511
1	130.757	0.644
1	122.688	0.712
1	119.582	0.652
1	114.835	0.763
1	81.518	0.141
1	137.367	0.865
1	152.264	0.863
1	150.542	0.767
1	95.917	0.556
1	127.94	0.777
1	94.509	0.571
1	145.945	1.04
1	100.852	0.395
1	163.539	0.791
1	92.366	0.494
1	137.333	1.059
1	159.681	0.798
1	112.023	0.608
1	136.309	0.821
1	146.864	0.914
1	126.488	0.963
1	121.891	0.606
1	154.965	1
1	153.231	1.024
1	176.251	0.941
1	136.761	1.031
1	147.211	0.853
1	149.57	0.983
1	105.994	0.499
1	75.434	0.454
1	136.236	0.924
1	148.338	0.984
1	111.691	0.598
1	152.246	0.808
1	134.156	0.858
1	150.445	0.912
1	122.883	0.712
1	135.09	0.687
1	101.122	0.598
1	119.868	0.576
1	117.47	0.6
1	117.401	0.665
1	84.778	0.358
1	123.664	0.57
1	137.056	0.701
1	109.197	0.863
1	115.501	0.506
1	142.5	0.952
1	124.245	0.78
1	131.001	0.808
1	130.111	0.713
1	132.449	0.608
1	140.491	0.828
1	125.629	0.8
1	118.448	0.654
1	96.863	0.704
1	131.051	0.806
1	137.065	0.587
1	135.756	0.696
1	100.608	0.638
1	148.197	0.907
1	100.216	0.678
1	100.602	0.525
1	149.242	0.803
1	112.905	0.794
1	95.036	0.418
1	118.588	0.417
1	133.55	0.647
1	136.864	0.895
1	126.589	0.774
1	113.22	0.716
1	111.317	0.612
1	127.665	0.594
1	135.169	0.736
1	151.47	0.98
1	134.878	0.83
1	127.493	0.604
1	136.172	0.806
1	133.738	0.737
1	108.254	0.778
1	90.837	0.505
1	106.618	0.774
1	122.054	0.752
1	120.107	0.905
1	131.511	1.012
1	118.051	0.787
1	121.24	0.716
1	115.076	0.889
1	158.114	0.726
1	117.251	0.625
1	107.121	0.494
1	141.007	1.031
1	99.779	0.781
1	115.187	0.849
1	101.925	0.766
1	133.133	0.736
1	151.027	1.071
1	123.95	0.845
1	115.334	0.727
1	105.296	0.402
1	149.81	0.838
1	127.219	0.831
1	129.023	0.922
1	111.654	0.676
1	107.113	0.582
1	133.658	0.884
1	137.202	0.626
1	104.294	0.623
1	141.022	0.699
1	120.248	0.75
1	111.412	0.866
1	133.305	0.872
1	103.885	0.64
1	106.428	0.902
1	155.187	0.552
1	142.066	1.025
1	117.393	0.653
1	99.855	0.535
1	98.084	0.707
1	139.225	0.644
1	127.896	0.739
1	95.474	0.524
1	130.215	0.801
1	129.035	0.603
1	115.515	0.835
1	164.811	0.989
1	116.343	0.594
1	95.555	0.433
1	136.66	0.69
1	109.599	0.648
1	117.943	0.664
1	112.452	0.62
1	120.151	0.714
1	116.34	0.662
1	114.189	0.596
1	103.084	0.597
1	142.985	0.624
1	127.999	0.619
1	119.282	0.588
1	172.658	1.03
1	130.098	0.682
1	111.06	0.733
1	153.827	0.732
1	138.386	0.915
1	144.447	0.679
1	135.223	0.688
1	121.692	0.66
1	133.411	0.891
1	122.214	0.655
1	116.403	0.724
1	114.816	0.692
1	144.22	0.761
1	124.601	0.707
1	157.02	0.834
1	120.274	0.655
1	175.05	0.864
1	130.919	1
1	125.088	0.659
1	117.116	0.545
1	133.018	0.688
1	160.33	0.853
1	126.24	0.648
1	157.781	0.89
1	131.392	0.861
1	139.26	0.818
1	138.316	0.986
1	115.554	0.624
1	134.423	0.819
1	141.95	0.697
1	106.509	0.498
1	135.926	0.955
1	100.81	0.408
1	159.693	0.979
1	144.765	0.807
1	159.513	0.843
1	105.587	0.676
1	115.409	0.833
1	119.386	0.788
1	105.417	0.63
1	127.918	0.751
1	154.293	0.931
1	130.31	0.773
1	109.384	0.652
1	105.388	0.561
1	128.055	0.8
1	135.779	0.831
1	105.863	0.617
1	122.743	0.82
1	162.382	1.16
1	95.173	0.579
1	152.075	0.78
1	125.373	0.615
1	131.202	1.022
1	142.901	0.585
1	127.724	0.711
1	132.624	0.916
1	157.12	0.882
1	121.027	0.589
1	110.281	0.685
1	129.633	0.655
1	132.358	0.701
1	106.068	0.479
1	138.023	0.706
1	138.632	0.821
1	152.897	0.863
1	129.244	0.693
1	122.787	0.746
1	129.526	0.63
1	158.713	1.105
1	127.998	0.515
1	130.768	0.779
1	99.035	0.455
1	120.287	0.52
1	123.331	0.818
1	136.73	0.87
1	139.499	0.806
1	130.884	0.792
1	101.351	0.627
1	162.634	0.712
1	153.654	0.755
1	137.406	0.718
1	104.972	0.676
1	137.596	0.85
1	130.022	0.735
1	158.884	1.05
1	106.523	0.575
1	145.981	1.008
1	111.479	0.647
1	120.7	0.702
1	144.251	0.936
1	148.474	0.592
1	136.916	1.048
1	130.377	0.972
1	118.287	0.555
1	134.107	0.659
1	123.274	0.678
1	117.445	0.657
1	120.226	0.442
1	95.371	0.595
1	113.446	0.666
1	130.334	0.67
1	111.417	0.634
1	109.534	0.543
1	97.254	0.537
1	109.33	0.597
1	85.461	0.513
1	128.977	0.733
1	106.132	0.495
1	163.06	0.84
1	138.237	0.75
1	128.33	0.594
1	131.553	0.738
1	142.89	0.817
1	104.923	0.654
1	166.736	0.982
1	102.089	0.545
1	129.168	0.544
1	123.661	0.5
1	121.26	0.806
1	133.874	0.566
1	134.206	0.839
1	137.745	0.672
1	122.328	0.669
1	143.811	0.687
1	95.263	0.712
1	122.537	0.709
1	122.918	0.674
1	142.726	0.631
1	131.99	0.834
1	117.681	0.663
1	118.975	0.925
1	148.892	0.99
1	151.501	0.892
1	120.245	0.683
1	135.158	0.857
1	133.477	0.742
1	130.446	0.762
1	120.012	0.68
1	90.475	0.428
1	136.023	0.787
1	115.96	0.873
1	112.16	0.728
1	151.537	0.891
1	92.484	0.416
1	146.092	0.77
1	132.966	0.842
1	124.634	0.748
1	139.37	0.745
1	114.308	0.732
1	132.896	0.7
1	113.095	0.709
1	137.834	0.737
1	128.303	0.599
1	110.06	0.77
1	126.177	0.768
1	123.262	0.771
1	155.499	0.979
1	143.327	0.785
1	153.125	0.666
1	126.38	0.714
1	125.441	0.578
1	123.386	0.864
1	149.164	0.866
1	102.794	0.711
1	147.248	0.844
1	113.849	0.788
1	150.481	0.903
1	91.946	0.619
1	117.173	0.466
1	141.553	0.82
1	148.707	1.153
1	145.103	0.738
1	145.839	0.763
1	140.045	0.947
1	118.326	0.66
1	117.594	0.707
1	121.461	0.641
1	119.677	0.525
1	119.168	0.566
1	131.239	0.736
1	93.068	0.6
1	116.819	0.751
1	116.991	0.594
1	126.068	0.677
1	140.463	0.649
1	99.39	0.423
1	90.167	0.501
1	113.4	0.699
1	94.804	0.722
1	112.361	0.637
1	125.535	0.673
1	128.217	0.841
1	139.58	0.862
1	98.839	0.598
1	119.668	0.755
1	141.087	0.789
1	134.127	0.753
1	148.108	0.771
1	145.641	1.025
1	128.835	0.68
1	110.413	0.592
1	103.547	0.686
1	77.957	0.472
1	114.907	0.481
1	118.83	0.455
1	129.592	0.596
1	126.835	0.675
1	142.122	0.716
1	133.023	0.708
1	105.477	0.437
1	126.625	0.653
1	173.441	1.136
1	109.009	0.295
1	102.128	0.724
1	116.2	0.493
1	120.942	0.774
1	111.432	0.817
1	132.951	0.615
1	121.038	0.703
1	123.966	0.819
1	134.992	0.752
1	129.725	0.658
1	115.908	0.826
1	128.271	0.603
1	166.621	1.347
1	106.223	0.75
1	102.219	0.606
1	125.408	0.679
1	106.038	0.681
1	96.624	0.433
1	126.922	0.573
1	97.246	0.373
1	128.235	0.645
1	111.766	0.685
1	121.375	0.838
1	133.673	0.815
1	132.318	0.955
1	112.836	0.846
1	100.006	0.419
1	94.522	0.582
1	85.105	0.616
1	105.201	0.463
1	113.564	0.569
1	149.985	1.152
1	126.971	0.643
1	134.533	0.701
1	126.826	0.804
1	155.478	0.951
1	132.234	0.726
1	126.58	0.984
1	132.097	0.781
1	127.088	0.748
1	137.363	0.796
1	151.724	0.742
1	100.765	0.518
1	138.327	0.735
1	105.018	0.719
1	142.71	0.649
1	136.015	0.983
1	135.745	0.837
1	74.608	0.426
1	102.793	0.226
1	111.65	0.805
1	127.632	0.71
1	94.14	0.583
1	144.124	1.088
1	138.395	0.709
1	147.017	1.055
1	182.16	1.253
1	145.944	0.911
1	135.696	0.847
1	109.147	0.467
1	97.339	0.574
1	71.945	0.522
1	133.351	0.569
1	168.132	1.038
1	108.504	0.549
1	138.813	0.778
1	96.61	0.649
1	148.202	0.794
1	149.828	0.658
1	124.587	0.869
1	119.038	0.692
1	126.647	0.61
1	116.517	0.834
1	127.135	0.793
1	127.596	0.59
1	112.363	0.703
1	141.889	0.83
1	99.749	0.551
1	111.557	0.587
1	118.272	0.617
1	127.191	0.447
1	129.593	0.686
1	140.32	0.799
1	137.697	0.808
1	130.901	0.606
1	126.177	0.78
1	81.114	0.718
1	106.412	0.604
1	125.216	0.736
1	137.121	0.784
1	93.654	0.618
1	130.501	0.688
1	142.157	0.7
1	111.327	0.803
1	87.223	0.497
1	137.816	0.672
1	129.089	0.725
1	133.246	0.832
1	146.369	0.78
1	127.56	0.949
1	108.823	0.534
1	127.295	0.938
1	122.37	0.668
1	110.167	0.693
1	109.759	0.369
1	112.596	0.697
1	134.502	0.734
1	109.641	0.651
1	104.073	0.625
1	111.054	0.691
1	147.774	0.691
1	130.86	0.797
1	148.032	1.057
1	165.87	1.105
1	132.24	0.671
1	84.286	0.386
1	120.081	0.435
1	140.571	0.589
1	133.654	0.905
1	95.308	0.332
1	139.414	0.719
1	130.77	0.808
1	127.174	0.969
1	117.934	0.683
1	115.785	0.792
1	98.17	0.501
1	126.266	0.913
1	122.715	0.796
1	107.214	0.704
1	64.676	0.328
1	94.926	0.54
1	118.199	0.57
1	131.209	0.499
1	117.908	0.746
1	130.433	0.798
1	142.829	0.902
1	147.277	0.907
1	130.406	1.004
1	124.777	0.962
1	119.759	0.818
1	129.386	0.808
1	134.371	0.934
1	96.125	0.622
1	101.804	0.836
1	105.367	0.61
1	146.196	0.798
1	111.827	0.78
1	135.332	0.877
1	126.933	0.667
1	131.304	0.834
1	96.221	0.581
1	120.42	0.901
1	153.676	0.975
1	123.932	0.752
1	151.73	0.672
1	108.898	0.623
1	136.246	0.671
1	124.321	0.63
1	117.005	0.439
1	143.122	0.812
1	123.762	0.587
1	136.231	0.687
1	111.603	0.604
1	143.063	0.711
1	109.517	0.658
1	135.274	0.802
1	168.638	0.911
1	118.396	0.697
1	136.112	0.75
1	113.148	0.82
1	103.637	0.881
1	111.324	0.842
1	130.027	0.939
1	128.215	0.69
1	124.325	0.366
1	113.428	0.606
1	117.616	0.692
1	165.618	1
1	114.443	0.935
1	94.218	0.537
1	130.522	0.789
1	170.869	1.133
1	129.666	0.591
1	120.926	0.947
1	146.937	0.784
1	120.396	0.706
1	87.554	0.661
1	124.218	0.517
1	131.818	0.725
1	115.722	0.715
1	117.835	0.65
1	122.721	0.458
1	157.182	0.816
1	109.203	0.683
1	135.568	0.756
1	118.83	0.773
1	161.908	0.896
1	124.346	0.746
1	124.238	0.593
1	109.337	0.691
1	123.666	0.967
1	144.613	0.649
1	120.139	0.704
1	126.242	0.677
1	116.784	0.52
1	124.036	0.729
1	96.096	0.736
1	134.599	0.857
1	132.161	0.867
1	164.229	0.99
1	127.258	0.687
1	117.988	0.639
1	116.642	0.584
1	124.928	0.653
1	126.64	0.926
1	100.182	0.45
1	110.455	0.66
1	100.946	0.631
1	121.853	0.69
1	114.274	0.5
1	161.6	0.938
1	144.072	0.774
1	110.678	0.508
1	100.084	0.615
1	155.61	0.892
1	164.186	0.966
1	139.601	0.876
1	138.06	0.737
1	89.455	0.384
1	118.052	0.662
1	143.307	0.895
1	104.234	0.783
1	141.326	0.75
1	136.448	0.713
1	132.777	0.647
1	145.09	1.03
1	122.308	0.852
1	135.315	0.968
1	106.932	0.66
1	117.863	0.796
1	121.851	0.756
1	145.222	0.724
1	91.814	0.554
1	109.521	0.543
1	105.265	0.717
1	132.013	0.736
1	114.284	0.701
1	121.202	0.767
1	128.39	0.709
1	122.631	0.621
1	141.894	0.843
1	125.048	0.78
1	133.653	0.876
1	137.185	0.71
1	134.551	0.684
1	134.15	0.787
1	121.698	0.716
1	112.7	0.332
1	127.726	0.725
1	125.869	0.699
1	116.517	0.787
1	122.53	0.559
1	158.518	0.877
1	144.071	0.853
1	146.024	0.97
1	140.73	0.758
1	112.356	0.509
1	146.801	0.978
1	145.644	1.04
1	133.806	0.827
1	118.206	0.646
1	130.703	0.602
1	142.906	0.88
1	173.721	1.064
1	154.472	0.745
1	131.4	0.888
1	91.683	0.323
1	119.572	0.832
1	155.75	0.983
1	86.838	0.557
1	124.053	0.519
1	123.838	0.562
1	128.715	1.067
1	137.245	0.663
1	98.822	0.741
1	91.005	0.49
1	90.537	0.716
1	91.889	0.444
1	98.712	0.452
1	143.049	0.798
1	113.949	0.54
1	118.645	1.055
1	115.107	0.677
1	128.383	0.762
1	106.219	0.705
1	124.275	0.838
1	128.883	1.003
1	146.908	0.918
1	138.514	0.84
1	122.871	0.664
1	143.505	0.802
1	123.456	0.641
1	115.795	0.883
1	127.371	0.748
1	117.4	0.651
1	137.069	0.707
1	101.952	0.256
1	146.957	0.865
1	113.581	0.557
1	145.754	0.914
1	112.053	0.642
1	119.138	0.865
1	99.988	0.603
1	139.974	0.713
1	116.334	0.666
1	130.385	0.787
1	127.797	0.804
1	121.996	0.779
1	129.057	0.696
1	122.401	0.56
1	135.732	0.663
1	162.633	0.991
1	100.298	0.577
1	134.006	0.744
1	121.501	0.581
1	144.792	0.915
1	142.311	0.775
1	123.729	0.828
1	118.247	0.597
1	128.429	0.46
1	153.67	0.914
1	84.947	0.485
1	101.386	0.545
1	164.689	0.944
1	108.962	0.658
1	138.014	0.688
1	80.88	0.811
1	131.511	0.587
1	149.626	0.982
1	71.422	0.38
1	132.64	0.787
1	140.51	0.65
1	121.93	0.748
1	93.115	0.459
1	170.091	0.925
1	110.292	0.59
1	143.583	0.784
1	100.834	0.524
1	145.522	0.846
1	116.037	0.757
1	145.994	0.744
1	124.937	0.661
1	111.242	0.534
1	97.942	0.491
1	132.897	0.675
1	114.008	0.553
1	133.605	0.636
1	102.38	0.644
1	124.546	0.896
1	150.258	1.048
1	112.322	0.536
1	104.481	0.513
1	113.843	0.704
1	133.253	0.901
1	148.884	0.895
1	143.554	0.783
1	99.628	0.414
1	116.357	0.852
1	92.322	0.584
1	123.137	0.602
1	112.562	0.695
1	150.977	0.805
1	105.461	0.459
1	117.965	0.678
1	115.168	0.864
1	155.725	0.783
1	139.876	0.853
1	98.118	0.713
1	138.617	0.812
1	120.819	0.512
1	134.606	0.755
1	122.643	0.495
1	128.009	0.741
1	139.618	0.667
1	146.595	0.898
1	114.095	0.709
1	109.476	0.45
1	134.359	0.891
1	124.14	0.783
1	129.257	0.743
1	123.882	0.727
1	73.737	0.203
1	127.742	0.559
1	131.28	1.031
1	112.09	0.5
1	121.315	0.59
1	148.485	0.852
1	148.774	0.971
1	123.819	0.676
1	109.284	0.765
1	129.613	0.576
1	150.934	0.91
1	134.793	0.691
1	154.886	0.946
1	119.356	0.607
1	93.323	0.545
1	115.876	0.702
1	116.374	0.635
1	141.634	0.865
1	139.3	0.867
1	155.632	0.878
1	118.013	0.8
1	103.8	0.491
1	170.916	0.852
1	158.612	1.025
1	123.093	0.684
1	181.168	0.983
1	143.499	1.049
1	152.14	0.713
1	121.082	0.697
1	110.123	0.6
1	113.739	0.397
1	97.042	0.51
1	145.122	0.865
1	84.931	0.579
1	127.899	0.596
1	97.762	0.654
1	96.727	0.622
1	129.576	0.68
1	138.948	0.843
1	124.019	0.627
1	111.169	0.563
1	127.179	0.841
1	133.909	0.737
1	118.766	0.845
1	136.458	0.898
1	109.088	0.704
1	90.045	0.339
1	153.704	0.907
1	145.078	0.619
1	98.884	0.456
1	143.101	0.721
1	135.913	0.665
1	136.532	0.662
1	142.039	0.923
1	113.908	0.675
1	140.161	0.931
1	145.223	0.881
1	113.028	0.475
1	144.884	0.825
1	112.997	0.817
1	152.32	0.854
1	128.351	0.746
1	166.58	0.987
1	132.37	0.582
1	138.316	0.899
1	136.15	0.669
1	97.622	0.65
1	120.346	0.53
1	158.269	0.87
1	140.717	0.638
1	130.277	0.857
1	134.897	0.744
1	129.902	0.789
1	125.396	0.791
1	121.1	0.744
1	139.028	0.75
1	121.935	0.555
1	118.083	0.663
1	134.135	0.761
1	142.389	0.868
1	137.785	0.588
1	106.68	0.631
1	146.056	0.713
1	129.149	0.577
1	126.306	0.643
1	127.13	0.743
1	112.274	0.625
1	111.253	0.471
1	135.292	0.719
1	122.589	0.716
1	141.47	0.705
1	133.511	0.759
1	106.254	0.591
1	140.844	0.969
1	143.908	0.796
1	153.788	0.899
1	138.433	0.684
1	187.365	1.093
1	95.684	0.597
1	143.61	0.909
1	144.146	0.7
1	112.369	0.549
1	109.889	0.577
1	113.113	0.879
1	106.523	0.462
1	131.059	0.925
1	116.337	0.752
1	98.228	0.682
1	133.854	0.8
1	121.487	0.65
1	157.438	0.797
1	96.129	0.515
1	108.945	0.841
1	108.36	0.526
1	111.341	0.638
1	145.864	0.975
1	106.613	0.62
1	111.188	0.537
1	126.497	0.7
1	141.125	0.814
1	141.212	0.82
1	71.142	0.188
1	148.437	0.828
1	122.411	0.796
1	141.018	0.872
1	113.108	0.707
1	131.268	0.792
1	87.525	0.475
1	133.249	0.702
1	145.15	0.84
1	154.849	0.987
1	133.187	0.75
1	138.607	0.626
1	111.018	0.781
1	104.921	0.603
1	131.3	0.642
1	154.378	0.868
1	126.588	0.703
1	99.607	0.493
1	101.632	0.524
1	106.217	0.564
1	109.222	0.689
1	125.605	0.757
1	105.824	0.629
1	111.306	0.552
1	118.577	0.64
1	138.593	0.74
1	103.157	0.461
1	139.416	0.915
1	103.649	0.401
1	131.404	0.374
1	135.215	0.851
1	106.141	0.568
1	110.653	0.704
1	118.446	0.73
1	123.953	0.947
1	111.289	0.446
1	113.76	0.651
1	147.138	0.82
1	128.073	0.79
1	139.874	0.785
1	93.006	0.374
1	123.123	0.712
1	108.338	0.573
1	120.644	0.622
1	134.941	0.696
1	133.225	0.775
1	158.839	0.954
1	129.976	0.854
1	134.589	0.867
1	96.395	0.737
1	144.802	0.729
1	139.872	0.808
1	137.38	0.764
1	139.943	0.721
1	128.452	0.901
1	148.525	0.941
1	119.631	0.655
1	120.856	0.745
1	112.547	0.543
1	107.029	0.617
1	149.571	0.914
1	116.185	0.792
1	112.164	0.693
1	113.108	0.718
1	117.94	0.867
1	100.307	0.53
1	99.986	0.687
1	120.196	0.728
1	129.187	0.91
1	117.007	0.647
1	150.504	0.808
1	138.969	0.737
1	110.428	0.68
1	100.204	0.564
1	128.919	0.712
1	100.975	0.392
1	110.461	0.584
1	117.795	0.743
1	131.401	0.779
1	140.147	0.876
1	95.475	0.45
1	95.523	0.535
1	112.223	0.535
1	115.063	0.744
1	114.88	0.602
1	146.213	0.904
1	132.302	0.979
1	107.691	0.654
1	124.407	0.572
1	124.654	0.791
1	110.279	0.601
1	130.442	0.774
1	171.945	1.072
1	134.405	0.696
1	99.582	0.611
1	110.723	0.603
1	95.925	0.634
1	167.153	0.922
1	89.04	0.718
1	95.662	0.554
1	140.699	0.782
1	162.557	0.881
1	98.241	0.562
1	100.695	0.461
1	139.687	0.553
1	110.743	0.734
1	128.386	0.828
1	138.508	0.835
1	104.668	0.587
1	122.467	0.526
1	179.326	1.076
1	129.938	0.784
1	149.22	0.869
1	148.727	0.837
1	117.735	0.556
1	169.058	1.166
1	132.884	0.991
1	125.822	0.778
1	106.815	0.807
1	118.605	0.77
1	109.593	0.666
1	111.2	0.516
1	120.761	0.706
1	107.747	0.653
1	154.592	0.845
1	152.312	0.687
1	123.772	0.789
1	116.745	0.74
1	133.966	0.685
1	129.227	0.813
1	160.041	0.964
1	95.821	0.487
1	147.41	1.011
1	75.752	0.343
1	143.453	0.579
1	155.513	0.891
1	116.467	0.776
1	114.8	0.554
1	103.872	0.434
1	130.351	0.837
1	145.787	0.698
1	135.991	0.694
1	133.324	0.795
1	155.862	0.897
1	144.508	0.903
1	140.846	0.69
1	116.421	0.495
1	128.126	0.776
1	131.542	0.671
1	138.178	0.744
1	109.955	0.646
1	145.075	0.729
1	138.278	0.75
1	133.98	0.559
1	81.882	0.48
1	145.86	0.803
1	80.362	0.649
1	141.16	0.567
1	138.109	0.637
1	119.098	0.831
1	117.809	0.777
1	106.389	0.657
1	134.071	0.918
1	131.186	0.718
1	126.148	0.891
1	129.983	0.848
1	151.626	0.83
1	107.094	0.671
1	125.55	0.828
1	118.922	0.617
1	123.624	0.644
1	115.387	0.755
1	114.525	0.751
1	111.682	0.527
1	134.531	0.587
1	138.683	0.596
1	143.161	0.94
1	99.873	0.586
1	149.862	0.684
1	124.133	0.644
1	141.821	0.868
1	113.481	0.54
1	114.345	0.331
1	128.298	0.872
1	165.1	0.914
